$3.50	NN
$7.00	NN
$8.00	NN
$.12	NN
Rates	NN
$14.00	NN
Convertible	NN
Citroen	NP
CV	NN
Volkswagens	NP
Renaults	NP
Simca	NP
Beaulieu	NP
Leasing	VB
5-passenger	JJ
reputations	NN
chauffeur-driven	JJ
chauffeur's	NN
$12.00	NN
7-passenger	JJ
limousine	NN
4-passenger	JJ
Peugeot	NP
equalize	VB
drive-yourself	JJ
$10.00	NN
English-speaking	JJ
chauffeur	NN
kilometers	NN
skimming	VB
lured	VB
hinterlands	NN
Sweepstakes	NN
cute	JJ
boy-meets-girl	NN
real-life	NN
MacArthur-Helen	NP
peanuts	NN
comico-romantico	JJ
linguist-anthropologist	NN
MacArthur	NP
linguist	NN
Primary	JJ
drawl	NN
oversoftness	NN
Conclusions	NN
drawling	VB
oversoft	JJ
flirtation	NN
gambit	NN
tandem	NN
programming	VB
junctures	NN
regrettably	QL
perverse	JJ
undaunted	JJ
Eskimo	NP
blubber	NN
knotted	VB
anthropology	NN
linguistics	NN
spring-joints	NN
attuned	VB
Language	NN
charting	VB
norms	NN
talker	NN
socio-economic	JJ
linguists	NN
systematic	JJ
psychiatric	JJ
therapy	NN
1950's	NN
austerely	RB
Birdwhistell	NP
three-part	JJ
paralanguage	NN
laughing	VB
kinesics	NN
facial	JJ
nodding	VB
cetera	FW
spells	VB
well-adjusted	JJ
fade	NN
downtalking	JJ
mom	NN
mom's	NN
impaired	VB
throaty	JJ
seven-word	JJ
revealing	VB
psychiatry	NN
relate	VB
therapeutic	JJ
playbacks	NN
Redstone	NP
1940's	NN
psychiatrists	NN
cues	NN
discernible	JJ
psychotherapy	NN
acoustic	JJ
therapist	NN
therapists	NN
high-powered	JJ
typed	VB
Linguistic	JJ
transcribed	VB
flags	NN
rehearsed	VB
ambiguity	NN
disinclination	NN
fade-in	JJ
giveaways	NN
non-verbal	JJ
beefed	VB
chartings	NN
now-historic	JJ
therapist's	NN
stressing	VB
triad	NN
pedantic	JJ
itemization	NN
catapults	VB
congruent	JJ
Immediately	RB
veering	VB
breathy	JJ
sloppily	RB
articulated	VB
linguistic	JJ
paralinguistic	JJ
non-scientific	JJ
blunted	VB
monumentally	RB
unmeshed	JJ
Blauberman	NP
Interestingly	RB
taped	VB
psychotherapists	NN
intuitively	RB
scientifically	RB
Sibling	NP
indicators	NN
Pittenger	NP
Hockett	NP
Danehy	NP
pronouns	NN
Stammering	VB
x-rays	NN
actuality	NN
neurasthenic	NN
soma	NN
psyche	NN
Pursewarden	NP
Durrell's	NP
stammered	VB
freighter	NN
sea-horses	NN
sailed	VB
Bari	NP
Fifteenth	OD
Adriatic	NP
Porto	NP
Nuovo	FW
anchored	VB
stern-to	RB
Berth	NN
mole	NN
straddled	VB
laden	JJ
ammo	NN
Delano	NP
despatched	VB
warfront	NN
unacquainted	JJ
hideous	JJ
Axis	NN
Influential	JJ
poisonous	JJ
noxious	JJ
inhumane	JJ
categorically	RB
consenting	VB
stockpiling	NN
depot	NN
retaliatory	JJ
smokescreen	NN
incendiaries	NN
vile	JJ
cargo	NN
701st	OD
Beckstrom	NP
Cargo	NN
Secrecy	NN
nitrogen-mustard	NN
nestled	VB
decks	NN
immemorial	JJ
Me-210	NN
Maddalena	NP
convoy	NN
Bougie	NP
troopship	NN
reappeared	VB
alarmist	JJ
Luftwaffe	NP
Peltz	NP
Blitz	NN
raids	NN
Naples	NP
scouting	VB
Bari's	NP
anti-aircraft	JJ
squadron	NN
R.A.F.	NP
squadrons	NN
handmaiden	NN
Vesole	NP
Bascom	NP
co-ordinate	VB
radar-controlled	JJ
tracers	NN
bomber's	NN
paradise	NN
Britisher	NP
grimness	NN
Foggia	NP
stunned	VB
flammable	JJ
shook	VB
he'd	PP
supposing	CS
tarry	VB
Seaman	NN
2/c	NP
1/c	NP
Rochford	NP
Lieutenant	NN
gazed	VB
gangplank	NN
Deck	NN
Cahill	NP
grins	NN
noncommittal	JJ
officer's	NN
Damned	VB
Vecchio	NP
shiver	VB
boggled	VB
Musmanno	NP
Sorrentine	NP
Musmanno's	NP
renovated	VB
schooner	NN
badly-needed	JJ
olive	NN
Sorrentine's	NP
fluttering	VB
snatched	VB
savagely	RB
flashlight	NN
laughed	VB
tinsel	NN
blips	NN
Fermate	FW
bellowed	VB
crewmen	NN
Stop	VB
eerily	RB
keening	VB
coughed	VB
chattered	VB
roared	VB
crashing	VB
airports	NN
Balkans	NP
hundred-odd	CD
Junkers	NP
88's	NN
battering	VB
invisible	JJ
crane's	NN
shine	VB
unerring	JJ
homing	VB
beacon	NN
MP's	NN
Merchant	NN
imbedded	VB
casks	NN
clambered	VB
gunners	NN
valiantly	RB
blinding	VB
wounded	VB
20-mm	NN
Holds	NN
mortally	RB
Luckily	RB
erupt	VB
cries	NN
merriment	NN
gaze	NN
staring	VB
open-mouthed	JJ
strangest	JJ
confesses	VB
weird	JJ
deja	FW
vue	FW
previsions	NN
coincidences	NN
side-step	VB
grope	VB
pre-vision	NN
unscientific	JJ
Maeterlinck	NP
mystified	VB
Rudyard	NP
scorn	NN
psychical	JJ
unreleased	JJ
Myself	PP
stout	JJ
irregular	JJ
slab	NN
clasping	VB
whispered	VB
Kipling	NP
overwhelmed	VB
wakeful	JJ
Freud's	NP
ponder	VB
Dreams	NN
mantic	JJ
prophetic	JJ
clairvoyance	NN
prevision	NN
retrovision	NN
continuities	NN
life-like	JJ
hodge-podge	NN
Skeptics	NN
psychic	JJ
dreamer	NN
imagery	NN
subconsciously	RB
impressing	VB
concurrent	JJ
sensory	JJ
psycho-physiology	NN
Theory	NN
Perception	NN
Philosophies	NN
Ramsperger	NP
unexplained	JJ
retinal	JJ
images	NN
theorize	VB
Hereby	RB
perceptive	JJ
momentary	JJ
prehistoric	JJ
ever-existent	JJ
past-fantasy	NN
immensity	NN
journeys	NN
pulsation	NN
coexistent	JJ
perpetuate	VB
counterpart	NN
inaudible	JJ
intactible	JJ
Consciousness	NN
progressions	NN
photographically	RB
bizarre	JJ
Hilprecht	NP
Assyrian	NP
Babylonian	JJ
Kurigalzu	NP
1300	CD
escorted	VB
treasure	NN
Bel	NP
corroborated	VB
priest's	NN
Cassite	JJ
ostensibly	RB
Hilprecht's	NP
fadeout	NN
substitution	NN
joblot	NN
professor's	NN
gradient	NN
Nippur	NP
forgetfulness	NN
sleeper's	NN
obliteration	NN
withstands	VB
peculiarly	RB
Depew	NP
one-time	JJ
nominate	VB
clinched	VB
psychologist	NN
orator	NN
nutrition	NN
assimilate	VB
handicaps	NN
Situated	VB
caring	VB
lends	VB
Improved	VB
farming	VB
sandy	JJ
quick-drying	JJ
erosion	NN
ghostly	JJ
fertilizers	NN
insecticides	NN
contouring	VB
reminiscing	VB
Organic	JJ
Gardening	NN
Nutrition	NN
Bromfield's	NP
conservationist	NN
Plowman's	NN
Folly	NN
Faulkner	NP
herd	NN
wastes	NN
pails	NN
shredder	NN
spreader	NN
mulching	VB
water-holding	JJ
irrigate	VB
stooped	VB
Sniffing	VB
crumbly	JJ
soils	NN
long-keeping	JJ
enrichment	NN
fungicides	NN
carrots	NN
turnips	NN
rutabagas	NN
beets	NN
cabbage	NN
squash	NN
rotenone	NN
Bio-Dynamic	JJ
Starter	NN
wholewheat	NN
Adults	NN
whole-wheat	NN
Homemade	JJ
menus	NN
Colman	NP
freshly	RB
Clark's	NP
deteriorate	VB
pours	VB
soy	NN
listens	VB
fragrant	JJ
Lillian's	NP
eyeing	VB
freshly-ground	JJ
cereal	NN
cereals	NN
fresh-ground	JJ
cornmeal	NN
buckshot	NN
voraciously	RB
Body-building	JJ
Salads	NN
Vegetables	NN
liberally	RB
freezer	NN
Home-made	JJ
Sprouted	VB
salads	NN
suey	NN
sprouted	VB
Lots	NN
Hens	NN
roosters	NN
fertility	NN
Organ	NN
puddings	NN
sulphured	VB
Apples	NN
Finding	VB
Associates	NN
unsprayed	JJ
Wheat-germ	NN
brewer's	NN
kelp	NN
spaghetti	NN
loaves	NN
Raw	JJ
wheat-germ	NN
Drinking	VB
insecticide	NN
residues	NN
conserves	VB
Wholesome	JJ
spilling	VB
underfoot	RB
maple	NN
hikes	NN
munch	VB
Candy	NN
Nourishing	VB
Soup	NN
Rugged	JJ
skating	VB
hiking	NN
Healthier	JJ
shampoo	NN
sheen	NN
complexion	NN
Buffeted	VB
swirling	VB
biplane	NN
struggled	VB
northward	RB
Northfield	NP
Wires	NN
whined	VB
bundled	VB
peered	VB
grinned	VB
plume	NN
idled	VB
gravel	NN
labored	VB
ruptured	VB
roadbed	NN
girders	NN
prostrate	JJ
Flood	NN
cloudburst	NN
Railway	NN
postmasters	NN
shoveled	VB
muck	NN
rights-of-way	NN
flood's	NN
Burlington	NP
ferried	VB
undisrupted	JJ
Concord	NP
easing	VB
Burlington's	NP
Montpelier	NP
aviator	NN
Burns	NP
hastily-summoned	JJ
wide-winged	JJ
Jenny	NP
DeHaviland	NP
two-seaters	NN
sod	NN
flood-ravaged	JJ
hillside	NN
takeoffs	NN
landings	NN
Barre	NP
crumpled	VB
Anticipating	VB
Granite	NN
quarrymen	NN
172nd	OD
Millstone	NN
Aviation	NN
flyers	NN
hops	NN
hob	NN
recently-passed	JJ
empowering	VB
clogging	VB
terminals	NN
flier	NN
Fogg	NP
Englander	NP
barnstormer	NN
Tall	JJ
wiry	JJ
racked	VB
Piloting	VB
Curtiss	NP
MF	NN
Winnipesaukee	NP
inaugurated	VB
Delivery	NN
Lindbergh's	NP
aviators	NN
legendary	JJ
Public-spirited	JJ
backers	NN
Waco	NP
225/hp	JJ
Whirlwind	NN
silver-painted	JJ
22-1/2	CD
On-to-Spokane	JJ
leak	NN
wry-faced	JJ
airline	NN
unsafe	JJ
roundabout	JJ
begged	VB
safer	JJ
flat-topped	JJ
countered	VB
uphill	JJ
downwind	RB
wreckage	NN
snow-covered	JJ
Aide	NN
Reuben	NP
Sleight	NP
Wolfe	NP
Postmaster	NN
McKenna	NP
scouted	VB
passable	JJ
Somers	NP
Barre-Montpelier	JJ
pouches	NN
telegram	NN
airplanes	NN
Fogg's	NP
one-man	JJ
one-plane	NN
sub-freezing	JJ
vagaries	NN
crawled	VB
togs	NN
old-style	NN
sheepskin	NN
sheep-lined	JJ
helmet	NN
goggles	NN
mittens	NN
airman's	NN
Weren't	BE
Became	VB
frosty	JJ
wind-velocity	NN
visibility	NN
Ceilings	NN
Hartwell	NP
Caleb	NP
Marston	NP
drafty	JJ
hangar	NN
He'd	PP
Wishing	VB
aviation	NN
disregarding	VB
sleet	NN
clocks	NN
rackety	JJ
bark	NN
Whirlwind's	NN
Plane	NN
reckoning	NN
threading	VB
overcast	NN
mist	NN
socked	VB
chandelle	VB
Ottauquechee	NP
Danville	NP
ticked	VB
idling	VB
messenger	NN
deduce	VB
meadows	NN
Instrument	NN
Ground	NN
Approach	NN
thawed	VB
shuttled	VB
barnyards	NN
repairmen	NN
near-misses	NN
flip	VB
miscalculated	VB
barracks	NN
revved	VB
slipstream	NN
Tracks	NN
powdery	JJ
old-timers	NN
Compulsory	JJ
looms	VB
Sixty-five	CD
hazy	JJ
penman	NN
stickler	NN
penny	NN
dictionary	NN
fogy	NN
out-moded	JJ
I.B.M.	NP
Conferences	NN
merrily	RB
invalids	NN
serenity	NN
moan	VB
bewail	VB
unhappiness	NN
unabridged	JJ
Believe	VB
Find	VB
puttering	VB
amaze	VB
knack	NN
doll	NN
hem	NN
buttonholes	NN
crochet	VB
tat	VB
hooking	VB
braiding	VB
rugs	NN
How's	WR
mosaic	NN
ceramics	NN
yearn	VB
cakes	NN
candies	NN
calorie	NN
hands-off-all-sweets	NN
carve	VB
dandy	JJ
gadgets	NN
housework	NN
scrub	VB
forte	NN
Ever	RB
slips	NN
dejection	NN
plugging	VB
hobbies	NN
timetables	NN
dolls	NN
hobby	NN
clippings	NN
n'th	NN
Travel	NN
Luck	NN
creativity	NN
Noah	NP
coop	NN
procreative	JJ
non-instinctive	JJ
burrow	NN
hive	NN
sameness	NN
specie	FW
forbears	NN
projecting	VB
Jules	NP
Verne	NP
Tennyson	NP
blitzes	NN
acrobats	NN
remake	VB
artisan	NN
over-occupied	JJ
forestall	VB
maturing	VB
Huxley	NP
Uniqueness	NN
procreativity	NN
Victorian	JJ
nowadays	RB
honeymooners	NN
sex-manuals	NN
gynecologists	NN
Joking	VB
newly-married	JJ
intercourse	NN
Privacy	NN
stateroom	NN
unhurried	JJ
confiding	VB
consummation	NN
virginity	NN
hymen	NN
profuse	JJ
needless	JJ
membrane	NN
vagina	NN
Hymen	NN
exaggerations	NN
folk-lore	NN
hymens	NN
Extreme	JJ
newly-weds	NN
Gynecologists	NN
manuals	NN
foresaw	VB
incise	VB
dilate	VB
outgrowth	NN
dilating	VB
dilation	NN
childbirth	NN
dilatation	NN
instinctive	JJ
reflex	NN
involuntarily	RB
vaginal	JJ
intrusion	NN
learns	VB
gynecological	JJ
Folk-lore	NN
erotic	JJ
prolongation	NN
fore-play	NN
caresses	NN
relaxes	VB
dilates	VB
lubricant	NN
Extensive	JJ
physicians	NN
anterior	JJ
posterior	JJ
urethra	NN
dilated	VB
Locker-room	NN
prolongs	VB
virility	NN
decisiveness	NN
Ruthlessness	NN
psychologically	RB
inflame	VB
deep-seated	JJ
complicate	VB
facilitate	VB
premature	JJ
dishearten	VB
wisest	JJ
momentarily	RB
self-centered	JJ
accumulated	VB
orgasm	NN
nude	JJ
Nude	JJ
Kenneth	NP
arouses	VB
divergence	NN
Kinsey	NP
Differences	NN
nudity	NN
matron	NN
nudist	NN
Attempts	NN
censorship	NN
crusader	NN
semi-nude	JJ
lewd	JJ
pornographic	JJ
proponent	NN
epitome	NN
bump	VB
nudism	NN
unselfish	JJ
reversed	VB
counselors	NN
aye	RB
nay	RB
asserting	VB
meekest	JJ
submissive	JJ
emancipated	VB
Steichen	NP
Calderone	NP
Planned	VB
Parenthood	NN
Release	NN
Sexual	JJ
Tensions	NN
self-assertive	JJ
unhealthy	JJ
sexually	RB
heedless	JJ
cheated	VB
bestial	JJ
wifely	JJ
demeans	VB
saps	VB
robs	VB
masculinity	NN
maleness	NN
embezzle	VB
Caught	VB
custody	NN
counselor	NN
ironing	VB
PTA	NP
Thursday-night	JJ
dollars-and-cents	NN
overtures	NN
sacrificed	VB
well-educated	JJ
demandingly	RB
Hemmed	VB
submitting	VB
career-bound	JJ
topsy-turvy	JJ
monopolize	VB
Schillinger	NP
Psychotherapy	NN
hover	VB
anxiously	RB
domineering	VB
henpecked	VB
shrewish	JJ
Milquetoasts	NN
threshhold	NN
homosexual	JJ
Theodor	NP
Reik	NP
aggressor	NN
bacon	NN
roost	NN
bull-roaring	JJ
Grandma	NN
Hilliard	NP
gynecologist	NN
'90s	NN
shamefacedly	RB
marketplace	NN
flapper	NN
Virtually	RB
postwar	JJ
Circumstances	NN
child-rearing	NN
money-handling	NN
tradesmen	NN
20-year-old	JJ
arousal	NN
paradoxically	RB
knuckle	NN
flurried	VB
extramarital	JJ
passivity	NN
bed-hopped	VB
butting	VB
assertive	JJ
courted	VB
coaxed	VB
couple's	NN
Diana	NP
Harrington	NP
D.A.	NP
prostitute	NN
Diane	NP
D.O.A.	JJ
trollop	NN
hid	VB
ash-blonde	JJ
Jelke	NP
oleomargarine	NN
Minot	NP
play-girl	NN
masterminding	VB
searched	VB
swank	JJ
Clad	VB
Liebler	NP
arraigning	VB
tycoon	NN
Deauville	NP
Pulley	NP
Bey	NP
procurer	NN
Farouk	NP
sobbingly	RB
underestimated	VB
teenager	NN
chaperone	NN
Brew	NP
wide-eyed	JJ
ex-fighter	NN
Warfield	NP
phony	JJ
audition	NN
gushed	VB
somebody's	PN
good-night	UH
scream	VB
financier	NN
blonde's	NN
yearnings	NN
gamblers	NN
X	NN
croupier	NN
Smarter	JJ
casino	NN
Paris'	NP
beautifully-built	JJ
high-tailed	VB
teamed	VB
fiddling	NN
Nero	NP
envious	JJ
revels	NN
swanky	JJ
Excelsior	NN
halls	NN
screaming	VB
Discreet	JJ
suite's	NN
Diane's	NP
screamed	VB
luxurious	JJ
beguiling	JJ
lass	NN
auditioning	VB
servitors	NN
Semiramis	NP
impatient	JJ
pimp	NN
Middle-Eastern	JJ
Egyptians	NP
buzzed	VB
Tewfik	NP
Badrawi	NP
Mohammed	NP
Gaafer	NP
overthrown	VB
cagey	JJ
unromantic	JJ
Attorney's	NN
comely	JJ
courtesan	NN
Detention	NN
overcrowded	VB
Vesuvio's	NP
Newspapers	NN
co-operating	VB
Bolivia	NP
decorated	VB
littered	VB
autopsy	NN
morphine	NN
dope	NN
bragged	VB
$5-8,000	NN
bracket	NN
snazzy	JJ
neon-lit	JJ
chromium-plated	JJ
knowingly	RB
Claire	NP
Shaefer	NP
Bakersfield	NP
squeezing	VB
presto	UH
kidney	NN
disorder	NN
ozone	NN
applicator	NN
diseased	JJ
Shaefer's	NP
pseudo-scientific	JJ
mumbo-jumbo	NN
Continuing	VB
cancer-ridden	JJ
shrieked	VB
97	CD
ailment	NN
sage	NN
tumors	NN
cysts	NN
Lee's	NP
Pure	JJ
Inspection	NN
quack	NN
friend's	NN
convicting	VB
Practices	NN
misbranded	VB
days'	NN
quackery	NN
quacks	NN
fatten	VB
miseries	NN
luring	VB
Rube	NP
metals	NN
wires	NN
flashing	VB
ticks	NN
buzzes	NN
capitalizing	VB
translating	VB
vocabulary	NN
huckster	VB
fake	JJ
impotence	NN
faker	NN
anaprapath	NN
physiotherapist	NN
electrotherapist	NN
naturopath	NN
sanipractor	NN
cultist	NN
masseur	NN
letterhead	NN
gallus-snapping	JJ
hawker	NN
FDA	NP
Ghadiali	NP
Abrams	NP
Reich	NP
distributing	VB
2000	CD
Authorities	NN
Frauds	NN
Gross	NP
$1020	NN
$4200	NN
chiropractor	NN
radioclast	NN
diagnometer	NN
Multiply	VB
conned	VB
AMA	NP
BBB	NN
$610	NN
charlatans	NN
ACS	NP
Arthritis	NN
Rheumatism	NN
loot	NN
preying	VB
callously	RB
ghouls	NN
Typically	RB
townsman	NN
bilked	VB
practitioner	NN
incurable	JJ
hard-earned	JJ
chiropractor's	NN
Hepker	NP
Fraud	NN
arsenic	NN
strychnine	NN
Fraud's	NP
diabetic	JJ
relies	VB
insulin	NN
spike	NN
barium	NN
chloride	NN
Vrilium	NP
$306	NN
Hang	VB
Hull	NP
drugless	JJ
healer	NN
Spokane	NP
diagnosed	VB
radionic	JJ
twirling	VB
knobs	NN
prescription	NN
compresses	NN
10-day	JJ
T.B.	NP
$35,823	NN
ghoul	NN
reconditioning	VB
$185	NN
Postal	JJ
Stephens	NP
prosecuted	VB
cures	NN
oldsters	NN
Jannsen	NP
FDA's	NN
Quacks	NN
sufferers	NN
arthritis	NN
rheumatism	NN
scrape	VB
avarice	NN
Ten-year-old	JJ
quarrelsome	JJ
Dick's	NP
classmate	NN
boys'	NN
nicknamed	VB
Bugs	NP
Bunny	NP
protruded	VB
orthodontist	NN
dentist	NN
specializes	VB
realigning	VB
jaws	NN
co-operated	VB
whole-heartedly	RB
orthodontic	JJ
Brodie	NP
orthodontics	NN
tooth-straightening	NN
Tooth	NN
occlusion	NN
dentist's	NN
Malocclusion	NN
malocclusion	NN
protruding	VB
jawbone	NN
malformations	NN
protrusion	NN
Crooked	JJ
Front	NN
lowers	NN
eyeteeth	NN
protrude	VB
fangs	NN
hereditary	JJ
predisposition	NN
deformity	NN
thumb-	NN
finger-sucking	NN
tongue-thrusting	NN
lip-sucking	NN
sucking	VB
suck	VB
thumbs	NN
youngster's	NN
thumb-sucking	NN
molar	NN
narrowing	VB
jumble	NN
embarrassed	VB
malformed	JJ
Stewart's	NP
bad-fitting	JJ
alignment	NN
pyorrhea	NN
jammed-together	JJ
trapping	VB
prolong	VB
interferes	VB
Badly	RB
lisping	VB
Orthodontic	JJ
peridontal	JJ
Abnormal	JJ
orthodontist's	NN
custom-make	VB
Susie	NP
appliance	NN
dissolve	VB
ill-conceived	JJ
disrupt	VB
soreness	NN
well-cemented	JJ
retention	NN
Susie's	NP
molars	NN
healthier	JJ
Straightening	VB
Aligning	VB
full-banded	JJ
$750	NN
$1,200	NN
$650	NN
orthodontists	NN
clinics	NN
30-year	JJ
births	NN
scoffed	VB
modifies	VB
straighten	VB
culture's	NN
vulcanized	VB
Plaster	NN
utilized	VB
alginates	NN
gelatin-like	JJ
advises	VB
checkup	NN
prematurely	RB
impacted	VB
nicknames	NN
prognoses	NN
sitter	NN
foregoing	VB
mediums	NN
sensitives	NN
preferring	VB
extra-sensory	JJ
ESP	NN
mourning	VB
mediumship	NN
Parapsychology	NN
dissociated	VB
entranced	VB
semi-conscious	JJ
beyond-normal	JJ
pre-conscious	JJ
proxy	NN
Karlis	NP
Osis	NP
telepathically	RB
medium's	NN
sittings	NN
experimenter	NN
unconscious	JJ
questioner	NN
clarifying	VB
paranormal	JJ
communicator	NN
typescript	NN
sitter's	NN
afield	RB
elastic	JJ
individual's	NN
J	NP
Atta	UH
objectiveness	NN
Conversely	RB
twins	NN
typhoid	NN
Methods	NN
empirically	RB
Z	NN
smallpox	NN
parapsychology	NN
foundation's	NN
sitters	NN
mediumistic	JJ
intuitive	JJ
communicator's	NN
Correct	JJ
Incorrect	JJ
Doubtful	JJ
totted	VB
tabulated	VB
Hits	NN
Significants	NN
chalked	VB
intrinsic	JJ
meaningfulness	NN
slant	NN
Mediumistic	JJ
aches	VB
odors	NN
eidetic	JJ
Impressions	NN
clairvoyant	JJ
irons	NN
clairaudiently	RB
apprehended	VB
visually	RB
signify	VB
Shietz	NP
Farming	VB
confining	VB
Livestock	NN
routinely	RB
chickens	NN
locality	NN
Hard	NP
labor-saving	JJ
profitably	RB
Production	NN
Drought	NN
hail	NN
Sickness	NN
owner's	NN
Returns	NN
invested	VB
Part-time	JJ
uneconomical	JJ
threshing	VB
off-farm	JJ
rented	VB
Advantages	NN
Caring	VB
pig	NN
white-collar	NN
deciding	VB
family's	NN
plantings	NN
disking	VB
cultivating	VB
small-scale	NN
secondhand	NN
binder	NN
Discussed	VB
Location	NN
nearness	NN
all-weather	JJ
Nearness	NN
Facilities	NN
mains	NN
Pond	NN
Soil	NN
Buying	VB
subtract	VB
dirge	NN
graybeards	NN
adolescents	NN
starved	VB
strangled	VB
machine-gunned	VB
gassed	VB
Auschwitz	NP
gruesome	JJ
SS	NN
lunatic-fringe	NN
dulled	VB
corpses	NN
legally	RB
admissible	JJ
corpus	NN
delicti	FW
defendant's	NN
Counsel	NN
shrewdly	RB
recollections	NN
catharsis	NN
awfulness	NN
exhausting	VB
emotionalism	NN
Servatius	NP
Interruptions	NN
rebuked	VB
anti-Communism	NN
repentant	JJ
ex-Communist	NN
vanguard	NN
Eichmann	NP
recollection	NN
refining	VB
Gurion	NP
anti-Semitism	NN
anti-semite	NN
scuttled	VB
fiend	NN
prosecution's	NN
stubbornly	RB
anti-Semitic	JJ
overcoming	VB
Jew-baiter	NN
Shout	VB
falsifying	VB
anti-Semites	NN
Jew-as-enemy	NN
virulent	JJ
murderer	NN
disobeying	VB
giddiness	NN
half-acceptance	NN
light-mindedness	NN
rightness	NN
outrageous	JJ
Eichmann's	NP
exemplified	VB
betrayal	NN
non-police	NN
non-party	NN
Czechoslovakia	NP
Hungary	NP
infamous	JJ
Wansee	NP
Heydrich	NP
phraseology	NN
Goering	NP
Final	JJ
Solution	NN
complement	NN
strangulation	NN
emigration	NN
promulgators	NN
exterminating	VB
secrecy	NN
accomplices	NN
Anti-Semite	NN
concentration-camp	NN
dislike	NN
madness	NN
edifying	VB
skull-bashings	NN
gassings	NN
enemy-Jew	NN
patriots	NN
terrorizing	VB
arousing	VB
meanest	JJ
dishonest	JJ
pulverizing	VB
abyss	NN
unspeakable	JJ
demoralization	NN
neighborliness	NN
opportunism	NN
megalomania	NN
convict	NN
fates	NN
Jew-haters	NN
Bulgaria	NP
awakened	VB
poisoned	VB
compatriots	NN
Wasn't	BE
highlighting	VB
epic	NN
unavailable	JJ
Crimes	NN
memoirs	NN
survivors'	NN
resign	VB
reinstated	VB
Hospitals	NN
contraceptive	JJ
birth-control	NN
orthopedic	JJ
surgeon	NN
embroiled	VB
dramatize	VB
rancor	NN
birth-prevention	NN
family-welfare	NN
erupting	VB
rumbles	VB
smolders	VB
sullen	JJ
faiths	NN
nettlesome	JJ
polemical	JJ
recrimination	NN
sloganeering	VB
dispassionate	JJ
O'Gara	NP
Commonweal	NP
roughshod	JJ
sensibilities	NN
jibes	NN
blurred	VB
Non-Catholics	NP
Catholics'	NP
beget	VB
eugenic	JJ
sanctions	NN
infertile	JJ
Author	NN
nature's	NN
contraceptives	NN
Scriptural	JJ
natural-law	NN
regards	VB
procreation	NN
fostering	NN
spouses	NN
subjective	JJ
propositions	NN
ascertain	VB
propagation	NN
supplant	VB
frustrate	VB
Believing	VB
clenched	VB
creedal	JJ
Prohibition	NN
sinful	JJ
ushered	VB
bootleggers	NN
racketeers	NN
unparalleled	JJ
inglorious	JJ
tumultuous	JJ
contraception	NN
unnatural	JJ
Lambeth	NP
condemnation	NN
emphatic	JJ
Denouncing	VB
steadfastly	RB
self-control	NN
affirmed	VB
continence	NN
Repeated	VB
social-welfare	NN
fiat	NN
ill-starred	JJ
Conscience	NN
1610	CD
three-masted	JJ
Katherine's	NP
Pool	NN
Thames	NP
voyage	NN
Arctic	NP
limping	VB
Galway	NP
mate	NN
commanded	VB
seaman	NN
captain's	NN
fragmentary	JJ
journal	NN
second-hand	NN
Historians	NN
persisting	VB
tantalizing	VB
Hudson's	NP
1607	CD
1608	CD
Muscovy	NP
Pole	NP
1609	CD
geographers	NN
Dartmouth	NP
forbade	VB
provisioned	VB
recruited	VB
unexplored	JJ
Baffin	NP
Labrador	NP
Furious	JJ
Overfall	NN
Strait	NN
1602	CD
Waymouth	NP
strait	NN
qualms	NN
Ahead	RB
ice-filled	JJ
voyages	NN
Novaya	NP
Zemlya	NP
meekly	RB
near-mutiny	NN
Mid-Atlantic	NP
Worse	JJ
Juet	NP
Staffe	NP
ship's	NN
perversely	QL
Lodley	NP
Perse	NP
explorer	NN
seafaring	JJ
Londoner	NP
misconception	NN
Hendrik	NP
forties	NN
navigator	NN
voyager	NN
unsuited	JJ
river's	NN
ruffian	NN
pimps	NN
panders	NN
whores	NN
Gravesend	NP
skirted	VB
Iceland	NP
Lousie	JJ
two-weeks	NN
protege	NN
Desolation	NN
Greenland	NP
Floating	VB
Fog	NN
Turbulent	JJ
bergs	NN
Ungava	NP
inlet	NN
passageway	NN
Juet's	NP
Java	NP
quelling	VB
captains	NN
Drake	NP
lopped	VB
Patiently	RB
wordy	JJ
450-mile-long	JJ
avoiding	VB
headlands	NN
mists	NN
gateways	NN
starboard	JJ
cape	NN
patched	VB
precipice	NN
Digges	NP
Wolstenholme	NP
weeks'	NN
deltas	NN
westwards	RB
blackest	JJ
Feverishly	RB
intuition	NN
land-locked	JJ
angered	VB
tacking	VB
Hands	NN
swore	VB
muskets	NN
cabins	NN
Bennett	NP
Mathues	NP
bloodshed	NN
homeward	RB
deposed	VB
Bylot	NP
boatswain	NN
sworn	VB
criss-crossing	NN
crew's	NN
calmed	VB
Butt	NP
Adame	NP
capstan	NN
axe	NN
Selkirk	NP
Scot	NP
crofters	NN
Comany's	NN
116,000	CD
Assiniboine	NP
Traverse	VB
headwaters	NN
1811	CD
Harrison	NP
pacify	VB
aborigines	NN
Territory	NN
Tippecanoe	NP
Anglo-Saxon	JJ
Forks	NN
twenty-three	CD
Winnipeg	NP
Meurons	NP
regiments	NN
Kingston	NP
traders'	NN
hoes	NN
1818	CD
ravages	NN
grasshoppers	NN
dispersal	NN
metis	FW
Pembina	NP
huts	NN
stockade	NN
Daer	NP
Selkirk's	NP
barony	NN
warmer	JJ
traders	NN
1816	CD
British-born	JJ
Rolette	NP
Renville	NP
